class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,mse,HSMGP,90.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2102-regression.csv,best
,entropy,HSMGP,90.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2103-classification.csv,best
,mae,HSMGP,90.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2104-regression.csv,best
,gini,HSMGP,90.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2105-classification.csv,best
,mse,HSMGP,90.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2106-regression.csv,best
,entropy,HSMGP,90.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2107-classification.csv,best
,mae,HSMGP,90.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2108-regression.csv,best
,gini,HSMGP,90.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2109-classification.csv,best
,mse,HSMGP,90.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2110-regression.csv,best
,entropy,HSMGP,90.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2111-classification.csv,best
,mae,HSMGP,90.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2112-regression.csv,best
,gini,HSMGP,90.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2113-classification.csv,best
,mse,HSMGP,90.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2114-regression.csv,best
,entropy,HSMGP,90.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2115-classification.csv,best
,mae,HSMGP,90.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2116-regression.csv,best
,gini,HSMGP,90.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2117-classification.csv,best
,mse,HSMGP,90.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2118-regression.csv,best
,entropy,HSMGP,90.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2119-classification.csv,best
,mae,HSMGP,90.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2120-regression.csv,best
,gini,HSMGP,90.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2121-classification.csv,best
,mse,HSMGP,90.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2122-regression.csv,best
,entropy,HSMGP,90.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2123-classification.csv,best
,mae,HSMGP,90.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2124-regression.csv,best
,gini,HSMGP,90.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2125-classification.csv,best
,mse,HSMGP,90.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2126-regression.csv,best
,entropy,HSMGP,90.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2127-classification.csv,best
,mae,HSMGP,90.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2128-regression.csv,best
,gini,HSMGP,90.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2129-classification.csv,best
,mse,HSMGP,90.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2130-regression.csv,best
,entropy,HSMGP,90.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2131-classification.csv,best
,mae,HSMGP,90.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2132-regression.csv,best
,gini,HSMGP,90.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2133-classification.csv,best
,mse,HSMGP,90.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2134-regression.csv,best
,entropy,HSMGP,90.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2135-classification.csv,best
,mae,HSMGP,90.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2136-regression.csv,best
,gini,HSMGP,90.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2137-classification.csv,best
,mse,HSMGP,90.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2138-regression.csv,best
,entropy,HSMGP,90.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2139-classification.csv,best
,mae,HSMGP,90.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-2140-regression.csv,best
,gini,HSMGP,90.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2141-classification.csv,best
,mse,HSMGP,90.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2142-regression.csv,best
,entropy,HSMGP,90.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2143-classification.csv,best
,mae,HSMGP,90.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-2144-regression.csv,best
,gini,HSMGP,90.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2145-classification.csv,best
,mse,HSMGP,90.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2146-regression.csv,best
,entropy,HSMGP,90.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2147-classification.csv,best
,mae,HSMGP,90.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-2148-regression.csv,best
,gini,HSMGP,90.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2149-classification.csv,best
,mse,HSMGP,90.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2150-regression.csv,best
,entropy,HSMGP,90.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2151-classification.csv,best
,mae,HSMGP,90.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-2152-regression.csv,best
,gini,HSMGP,90.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2153-classification.csv,best
,mse,HSMGP,90.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2154-regression.csv,best
,entropy,HSMGP,90.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2155-classification.csv,best
,mae,HSMGP,90.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-2156-regression.csv,best
,gini,HSMGP,90.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2157-classification.csv,best
,mse,HSMGP,90.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2158-regression.csv,best
,entropy,HSMGP,90.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2159-classification.csv,best
,mae,HSMGP,90.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-2160-regression.csv,best
,gini,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0001-classification.csv,best
,mse,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0002-regression.csv,best
,gini,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0003-classification.csv,best
,mse,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0004-regression.csv,best
,entropy,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0005-classification.csv,best
,gini,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0006-classification.csv,best
,mse,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0007-regression.csv,best
,entropy,JavaGC,,,10.0,1e-07,1,2,0.0,False,,./data4/JavaGC-0008-classification.csv,best
,gini,LLVM,,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0001-classification.csv,best
,mse,LLVM,,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0002-regression.csv,best
,entropy,LLVM,,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0003-classification.csv,best
,mae,LLVM,,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0004-regression.csv,best
,gini,LLVM,,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0005-classification.csv,best
,mse,LLVM,,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0006-regression.csv,best
,entropy,LLVM,,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0007-classification.csv,best
,mae,LLVM,,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0008-regression.csv,best
,gini,LLVM,,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0009-classification.csv,best
,mse,LLVM,,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0010-regression.csv,best
,entropy,LLVM,,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0011-classification.csv,best
,mae,LLVM,,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0012-regression.csv,best
,gini,LLVM,,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0013-classification.csv,best
,mse,LLVM,,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0014-regression.csv,best
,entropy,LLVM,,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0015-classification.csv,best
,mae,LLVM,,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0016-regression.csv,best
,gini,LLVM,,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0017-classification.csv,best
,mse,LLVM,,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0018-regression.csv,best
,entropy,LLVM,,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0019-classification.csv,best
,mae,LLVM,,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0020-regression.csv,best
,gini,LLVM,,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0021-classification.csv,best
,mse,LLVM,,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0022-regression.csv,best
,entropy,LLVM,,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0023-classification.csv,best
,mae,LLVM,,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0024-regression.csv,best
,gini,LLVM,,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0025-classification.csv,best
,mse,LLVM,,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0026-regression.csv,best
,entropy,LLVM,,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0027-classification.csv,best
,mae,LLVM,,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0028-regression.csv,best
,gini,LLVM,,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0029-classification.csv,best
,mse,LLVM,,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0030-regression.csv,best
,entropy,LLVM,,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0031-classification.csv,best
,mae,LLVM,,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0032-regression.csv,best
,gini,LLVM,,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0033-classification.csv,best
,mse,LLVM,,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0034-regression.csv,best
,entropy,LLVM,,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0035-classification.csv,best
,mae,LLVM,,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0036-regression.csv,best
,gini,LLVM,,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0037-classification.csv,best
,mse,LLVM,,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0038-regression.csv,best
,entropy,LLVM,,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0039-classification.csv,best
,mae,LLVM,,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0040-regression.csv,best
,gini,LLVM,,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0041-classification.csv,best
,mse,LLVM,,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0042-regression.csv,best
,entropy,LLVM,,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0043-classification.csv,best
,mae,LLVM,,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0044-regression.csv,best
,gini,LLVM,,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0045-classification.csv,best
,mse,LLVM,,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0046-regression.csv,best
,entropy,LLVM,,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0047-classification.csv,best
,mae,LLVM,,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0048-regression.csv,best
,gini,LLVM,,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0049-classification.csv,best
,mse,LLVM,,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0050-regression.csv,best
,entropy,LLVM,,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0051-classification.csv,best
,mae,LLVM,,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0052-regression.csv,best
,gini,LLVM,,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0053-classification.csv,best
,mse,LLVM,,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0054-regression.csv,best
,entropy,LLVM,,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0055-classification.csv,best
,mae,LLVM,,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0056-regression.csv,best
,gini,LLVM,,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0057-classification.csv,best
,mse,LLVM,,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0058-regression.csv,best
,entropy,LLVM,,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0059-classification.csv,best
,mae,LLVM,,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0060-regression.csv,best
,gini,LLVM,,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0061-classification.csv,best
,mse,LLVM,,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0062-regression.csv,best
,entropy,LLVM,,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0063-classification.csv,best
,mae,LLVM,,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0064-regression.csv,best
,gini,LLVM,,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0065-classification.csv,best
,mse,LLVM,,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0066-regression.csv,best
,entropy,LLVM,,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0067-classification.csv,best
,mae,LLVM,,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0068-regression.csv,best
,gini,LLVM,,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0069-classification.csv,best
,mse,LLVM,,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0070-regression.csv,best
,entropy,LLVM,,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0071-classification.csv,best
,mae,LLVM,,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0072-regression.csv,best
,gini,LLVM,,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0073-classification.csv,best
,mse,LLVM,,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0074-regression.csv,best
,entropy,LLVM,,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0075-classification.csv,best
,mae,LLVM,,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0076-regression.csv,best
,gini,LLVM,,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0077-classification.csv,best
,mse,LLVM,,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0078-regression.csv,best
,entropy,LLVM,,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0079-classification.csv,best
,mae,LLVM,,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0080-regression.csv,best
,gini,LLVM,,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0081-classification.csv,best
,mse,LLVM,,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0082-regression.csv,best
,entropy,LLVM,,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0083-classification.csv,best
,mae,LLVM,,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0084-regression.csv,best
,gini,LLVM,,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0085-classification.csv,best
,mse,LLVM,,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0086-regression.csv,best
,entropy,LLVM,,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0087-classification.csv,best
,mae,LLVM,,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0088-regression.csv,best
,gini,LLVM,,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0089-classification.csv,best
,mse,LLVM,,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0090-regression.csv,best
,entropy,LLVM,,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0091-classification.csv,best
,mae,LLVM,,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0092-regression.csv,best
,gini,LLVM,,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0093-classification.csv,best
,mse,LLVM,,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0094-regression.csv,best
,entropy,LLVM,,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0095-classification.csv,best
,mae,LLVM,,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0096-regression.csv,best
,gini,LLVM,10.0,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0097-classification.csv,best
,mse,LLVM,10.0,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0098-regression.csv,best
,entropy,LLVM,10.0,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0099-classification.csv,best
,mae,LLVM,10.0,,10.0,1e-07,1,2,0.0,False,,./data4/LLVM-0100-regression.csv,best
,gini,LLVM,10.0,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0101-classification.csv,best
,mse,LLVM,10.0,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0102-regression.csv,best
,entropy,LLVM,10.0,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0103-classification.csv,best
,mae,LLVM,10.0,,10.0,1e-07,2,2,0.0,False,,./data4/LLVM-0104-regression.csv,best
,gini,LLVM,10.0,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0105-classification.csv,best
,mse,LLVM,10.0,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0106-regression.csv,best
,entropy,LLVM,10.0,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0107-classification.csv,best
,mae,LLVM,10.0,,10.0,1e-07,4,2,0.0,False,,./data4/LLVM-0108-regression.csv,best
,gini,LLVM,10.0,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0109-classification.csv,best
,mse,LLVM,10.0,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0110-regression.csv,best
,entropy,LLVM,10.0,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0111-classification.csv,best
,mae,LLVM,10.0,,10.0,1e-07,10,2,0.0,False,,./data4/LLVM-0112-regression.csv,best
,gini,LLVM,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0113-classification.csv,best
,mse,LLVM,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0114-regression.csv,best
,entropy,LLVM,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0115-classification.csv,best
,mae,LLVM,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/LLVM-0116-regression.csv,best
,gini,LLVM,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0117-classification.csv,best
,mse,LLVM,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0118-regression.csv,best
,entropy,LLVM,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0119-classification.csv,best
,mae,LLVM,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/LLVM-0120-regression.csv,best
,gini,LLVM,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0121-classification.csv,best
,mse,LLVM,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0122-regression.csv,best
,entropy,LLVM,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0123-classification.csv,best
,mae,LLVM,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/LLVM-0124-regression.csv,best
,gini,LLVM,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0125-classification.csv,best
,mse,LLVM,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0126-regression.csv,best
,entropy,LLVM,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0127-classification.csv,best
,mae,LLVM,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/LLVM-0128-regression.csv,best
,gini,LLVM,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0129-classification.csv,best
,mse,LLVM,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0130-regression.csv,best
,entropy,LLVM,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0131-classification.csv,best
,mae,LLVM,10.0,,30.0,1e-07,1,2,0.0,False,,./data4/LLVM-0132-regression.csv,best
,gini,LLVM,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0133-classification.csv,best
,mse,LLVM,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0134-regression.csv,best
,entropy,LLVM,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0135-classification.csv,best
,mae,LLVM,10.0,,30.0,1e-07,2,2,0.0,False,,./data4/LLVM-0136-regression.csv,best
,gini,LLVM,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0137-classification.csv,best
,mse,LLVM,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0138-regression.csv,best
,entropy,LLVM,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0139-classification.csv,best
,mae,LLVM,10.0,,30.0,1e-07,4,2,0.0,False,,./data4/LLVM-0140-regression.csv,best
,gini,LLVM,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0141-classification.csv,best
,mse,LLVM,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0142-regression.csv,best
,entropy,LLVM,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0143-classification.csv,best
,mae,LLVM,10.0,,30.0,1e-07,10,2,0.0,False,,./data4/LLVM-0144-regression.csv,best
,gini,LLVM,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0145-classification.csv,best
,mse,LLVM,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0146-regression.csv,best
,entropy,LLVM,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0147-classification.csv,best
,mae,LLVM,10.0,,50.0,1e-07,1,2,0.0,False,,./data4/LLVM-0148-regression.csv,best
,gini,LLVM,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0149-classification.csv,best
,mse,LLVM,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0150-regression.csv,best
,entropy,LLVM,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0151-classification.csv,best
,mae,LLVM,10.0,,50.0,1e-07,2,2,0.0,False,,./data4/LLVM-0152-regression.csv,best
,gini,LLVM,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0153-classification.csv,best
,mse,LLVM,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0154-regression.csv,best
,entropy,LLVM,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0155-classification.csv,best
,mae,LLVM,10.0,,50.0,1e-07,4,2,0.0,False,,./data4/LLVM-0156-regression.csv,best
,gini,LLVM,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0157-classification.csv,best
,mse,LLVM,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0158-regression.csv,best
,entropy,LLVM,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0159-classification.csv,best
,mae,LLVM,10.0,,50.0,1e-07,10,2,0.0,False,,./data4/LLVM-0160-regression.csv,best
,gini,LLVM,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0161-classification.csv,best
,mse,LLVM,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0162-regression.csv,best
,entropy,LLVM,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0163-classification.csv,best
,mae,LLVM,10.0,,70.0,1e-07,1,2,0.0,False,,./data4/LLVM-0164-regression.csv,best
,gini,LLVM,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0165-classification.csv,best
,mse,LLVM,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0166-regression.csv,best
,entropy,LLVM,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0167-classification.csv,best
,mae,LLVM,10.0,,70.0,1e-07,2,2,0.0,False,,./data4/LLVM-0168-regression.csv,best
,gini,LLVM,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0169-classification.csv,best
,mse,LLVM,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0170-regression.csv,best
,entropy,LLVM,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0171-classification.csv,best
,mae,LLVM,10.0,,70.0,1e-07,4,2,0.0,False,,./data4/LLVM-0172-regression.csv,best
,gini,LLVM,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0173-classification.csv,best
,mse,LLVM,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0174-regression.csv,best
,entropy,LLVM,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0175-classification.csv,best
,mae,LLVM,10.0,,70.0,1e-07,10,2,0.0,False,,./data4/LLVM-0176-regression.csv,best
,gini,LLVM,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0177-classification.csv,best
,mse,LLVM,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0178-regression.csv,best
,entropy,LLVM,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0179-classification.csv,best
,mae,LLVM,10.0,,90.0,1e-07,1,2,0.0,False,,./data4/LLVM-0180-regression.csv,best
,gini,LLVM,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0181-classification.csv,best
,mse,LLVM,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0182-regression.csv,best
,entropy,LLVM,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0183-classification.csv,best
,mae,LLVM,10.0,,90.0,1e-07,2,2,0.0,False,,./data4/LLVM-0184-regression.csv,best
,gini,LLVM,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0185-classification.csv,best
,mse,LLVM,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0186-regression.csv,best
,entropy,LLVM,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0187-classification.csv,best
,mae,LLVM,10.0,,90.0,1e-07,4,2,0.0,False,,./data4/LLVM-0188-regression.csv,best
,gini,LLVM,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0189-classification.csv,best
,mse,LLVM,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0190-regression.csv,best
,entropy,LLVM,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0191-classification.csv,best
,mae,LLVM,10.0,,90.0,1e-07,10,2,0.0,False,,./data4/LLVM-0192-regression.csv,best
